transaction_id,timestamp,user_id,card_number,amount,currency,txn_status,transaction_type,payment_channel,device_id,ip_address,current_latitude,current_longitude,current_country,merchant_id,merchant_category_code,merchant_category_desc,customer_risk_category,customer_kyc_status,customer_account_age_days
T0004069,2025-08-27 06:00:00+00:00,U0870,4489131811119576,41978.08,INR,APPROVED,CREDIT,CARD,DEV_5109,124.28.36.165,-44.3458,-53.126,AE,MER308731,5812,Electronics,MEDIUM,MIN_KYC,65
T0004070,2025-08-27 05:30:00+00:00,U0886,4215224466235924,29800.33,INR,APPROVED,CREDIT,CARD,DEV_5023,127.44.50.218,87.6213,-156.1388,IN,MER957111,5732,Misc Retail,MEDIUM,MIN_KYC,1943
T0004071,2025-08-27 05:00:00+00:00,U2002,4565070710365058,47107.09,INR,APPROVED,DEBIT,CARD,DEV_8969,113.183.247.88,-29.6387,77.6639,SG,MER801726,5411,Department Stores,HIGH,MIN_KYC,136
T0004072,2025-08-27 04:30:00+00:00,U2202,4352192768809815,9412.07,INR,DECLINED,DEBIT,UPI,DEV_1589,138.38.49.72,37.1604,175.4984,SG,MER836337,5732,Restaurants,LOW,MIN_KYC,1966
T0004073,2025-08-27 04:00:00+00:00,U1414,4126919770636261,4688.41,INR,APPROVED,CREDIT,UPI,DEV_2782,2.44.35.248,82.6232,86.3662,IN,MER387998,5732,Grocery,HIGH,MIN_KYC,990
T0004074,2025-08-27 03:30:00+00:00,U1284,4622364527299482,11249.16,INR,APPROVED,CREDIT,CARD,DEV_5568,116.149.57.91,57.5273,123.8948,US,MER949430,5732,Restaurants,MEDIUM,MIN_KYC,1608
T0004075,2025-08-27 03:00:00+00:00,U0620,4422259936294150,18795.79,INR,APPROVED,CREDIT,UPI,DEV_5412,23.32.218.252,17.5687,-8.5164,SG,MER536550,5732,Misc Retail,MEDIUM,FULL_KYC,1194
T0004076,2025-08-27 02:30:00+00:00,U0883,4489007548023545,50467.26,INR,APPROVED,DEBIT,WALLET,DEV_5680,71.161.17.127,-59.5862,-145.5897,IN,MER435345,5411,Restaurants,HIGH,FULL_KYC,121
T0004077,2025-08-27 02:00:00+00:00,U0797,4435895749230617,84928.75,INR,APPROVED,DEBIT,WALLET,DEV_9990,200.170.17.48,-58.5111,81.5783,US,MER657685,5999,Grocery,HIGH,MIN_KYC,1244
T0004078,2025-08-27 01:30:00+00:00,U2173,4852182080290290,23640.67,INR,APPROVED,CREDIT,UPI,DEV_1470,234.239.176.210,-1.3638,-87.6527,JP,MER448558,5999,Grocery,HIGH,MIN_KYC,1236
T0004079,2025-08-27 01:00:00+00:00,U1297,4827098197946596,93522.68,INR,APPROVED,CREDIT,UPI,DEV_5827,228.57.103.189,81.35,-40.2142,SG,MER373957,5311,Grocery,MEDIUM,FULL_KYC,235
T0004080,2025-08-27 00:30:00+00:00,U0619,4060671873626718,95495.3,INR,APPROVED,CREDIT,CARD,DEV_6067,253.44.151.204,72.8089,73.1157,IN,MER288571,5411,Misc Retail,LOW,FULL_KYC,909
T0004081,2025-08-27 00:00:00+00:00,U1835,4866563217118912,95894.57,INR,DECLINED,CREDIT,UPI,DEV_3994,122.215.53.33,-60.0854,145.7224,SG,MER597498,5411,Restaurants,LOW,MIN_KYC,1707
T0004082,2025-08-26 23:30:00+00:00,U0245,4340606845144651,83772.52,INR,APPROVED,CREDIT,CARD,DEV_4129,245.56.28.236,-38.2104,-4.9503,SG,MER412446,5411,Misc Retail,HIGH,MIN_KYC,740
T0004083,2025-08-26 23:00:00+00:00,U2896,4769084499494389,36446.12,INR,APPROVED,CREDIT,WALLET,DEV_7167,151.63.7.111,15.986,166.178,SG,MER616372,5812,Grocery,HIGH,FULL_KYC,1666
T0004084,2025-08-26 22:30:00+00:00,U2498,4988427078091346,7361.12,INR,APPROVED,CREDIT,UPI,DEV_2313,130.193.132.8,-4.0625,7.1653,UK,MER561803,5411,Restaurants,HIGH,MIN_KYC,70
T0004085,2025-08-26 22:00:00+00:00,U0930,4241998669067832,56924.99,INR,APPROVED,CREDIT,WALLET,DEV_7546,126.49.29.82,-68.5147,-135.8962,US,MER615098,5812,Electronics,MEDIUM,MIN_KYC,1480
T0004086,2025-08-26 21:30:00+00:00,U1271,4004535105955646,55912.28,INR,APPROVED,DEBIT,UPI,DEV_8934,55.165.95.6,-23.5247,6.6361,SG,MER500302,5999,Misc Retail,HIGH,MIN_KYC,732
T0004087,2025-08-26 21:00:00+00:00,U0520,4998406605061438,85012.58,INR,APPROVED,CREDIT,UPI,DEV_6358,236.152.252.112,81.8486,129.826,IN,MER632023,5999,Electronics,MEDIUM,FULL_KYC,1391
T0004088,2025-08-26 20:30:00+00:00,U2410,4755694229245531,99599.51,INR,APPROVED,DEBIT,CARD,DEV_1282,105.207.40.12,81.2596,13.6962,UK,MER321166,5812,Electronics,LOW,MIN_KYC,1734
T0004089,2025-08-26 20:00:00+00:00,U0008,4958775678576050,50864.91,INR,APPROVED,CREDIT,CARD,DEV_8609,64.46.241.14,10.6967,89.1919,AE,MER370972,5732,Department Stores,MEDIUM,MIN_KYC,550
T0004090,2025-08-26 19:30:00+00:00,U2526,4166323395368071,34585.88,INR,APPROVED,DEBIT,UPI,DEV_2398,155.116.37.205,24.347,17.2647,AE,MER444937,5999,Grocery,HIGH,FULL_KYC,771
T0004091,2025-08-26 19:00:00+00:00,U2020,4884847628046468,18671.58,INR,APPROVED,CREDIT,UPI,DEV_3733,249.230.110.230,-50.0569,16.5796,US,MER518701,5732,Electronics,MEDIUM,MIN_KYC,689
T0004092,2025-08-26 18:30:00+00:00,U0495,4182363710408486,579.5,INR,DECLINED,CREDIT,CARD,DEV_5067,62.67.80.76,43.5515,-77.4861,IN,MER673460,5311,Misc Retail,MEDIUM,FULL_KYC,1970
T0004093,2025-08-26 18:00:00+00:00,U1630,4708856149146115,50960.46,INR,APPROVED,DEBIT,WALLET,DEV_3357,14.98.242.223,-80.5507,-107.5462,UK,MER154797,5812,Grocery,MEDIUM,FULL_KYC,643
T0004094,2025-08-26 17:30:00+00:00,U2881,4842764481720494,55596.31,INR,DECLINED,CREDIT,UPI,DEV_4238,167.133.76.26,-50.2772,-79.5892,IN,MER105360,5311,Grocery,MEDIUM,FULL_KYC,1921
T0004095,2025-08-26 17:00:00+00:00,U1063,4363916607900692,82511.35,INR,DECLINED,DEBIT,CARD,DEV_8989,81.108.53.63,-88.9409,-21.2984,UK,MER286474,5812,Misc Retail,MEDIUM,MIN_KYC,1590
T0004096,2025-08-26 16:30:00+00:00,U2641,4294549514868663,50507.24,INR,APPROVED,DEBIT,UPI,DEV_8210,11.33.41.40,-20.5738,111.4524,JP,MER836837,5311,Restaurants,MEDIUM,FULL_KYC,1800
T0004097,2025-08-26 16:00:00+00:00,U0187,4453445509534273,91655.19,INR,APPROVED,DEBIT,CARD,DEV_1787,174.4.224.223,63.047,118.4368,JP,MER809323,5311,Misc Retail,LOW,FULL_KYC,315
T0004098,2025-08-26 15:30:00+00:00,U2802,4859518467778310,62845.54,INR,APPROVED,CREDIT,WALLET,DEV_9234,11.209.155.8,86.8512,-121.184,JP,MER846011,5411,Restaurants,LOW,MIN_KYC,1437
T0004099,2025-08-26 15:00:00+00:00,U1878,4493200583564627,84049.59,INR,APPROVED,DEBIT,UPI,DEV_6784,149.225.127.242,30.1961,19.0278,UK,MER878096,5999,Grocery,LOW,FULL_KYC,613
T0004100,2025-08-26 14:30:00+00:00,U2141,4865286620852054,14915.34,INR,APPROVED,CREDIT,UPI,DEV_5643,127.5.253.190,44.076,-30.23,AE,MER545348,5812,Misc Retail,HIGH,FULL_KYC,1590
T0004101,2025-08-26 14:00:00+00:00,U0086,4779970913832010,85548.08,INR,APPROVED,DEBIT,WALLET,DEV_5321,32.89.58.72,-42.7051,25.5369,JP,MER564485,5999,Electronics,LOW,FULL_KYC,285
T0004102,2025-08-26 13:30:00+00:00,U0137,4957819434488736,67546.87,INR,APPROVED,CREDIT,UPI,DEV_5728,155.26.168.29,3.6599,53.1444,US,MER311010,5411,Misc Retail,HIGH,MIN_KYC,123
T0004103,2025-08-26 13:00:00+00:00,U2469,4446935719350590,17106.28,INR,APPROVED,DEBIT,UPI,DEV_6640,201.82.7.106,42.584,-79.3397,US,MER526225,5999,Electronics,LOW,FULL_KYC,699
T0004104,2025-08-26 12:30:00+00:00,U2122,4356612347909672,19057.38,INR,APPROVED,DEBIT,UPI,DEV_4410,21.208.195.96,-0.4904,150.9273,IN,MER971405,5812,Electronics,MEDIUM,MIN_KYC,1514
T0004105,2025-08-26 12:00:00+00:00,U1637,4369253607731897,92657.41,INR,APPROVED,CREDIT,CARD,DEV_2358,10.62.224.136,-74.0616,156.7613,UK,MER706603,5411,Grocery,MEDIUM,FULL_KYC,60
T0004106,2025-08-26 11:30:00+00:00,U2219,4579862376779643,3318.31,INR,APPROVED,CREDIT,CARD,DEV_1537,224.114.4.157,43.3556,-142.0712,JP,MER220010,5732,Restaurants,LOW,MIN_KYC,637
T0004107,2025-08-26 11:00:00+00:00,U1752,4936021691373321,46307.24,INR,APPROVED,CREDIT,UPI,DEV_4868,140.245.229.100,-50.4784,73.0867,UK,MER311634,5411,Restaurants,LOW,MIN_KYC,1345
T0004108,2025-08-26 10:30:00+00:00,U2218,4882971965372457,31416.18,INR,APPROVED,CREDIT,WALLET,DEV_5576,179.19.229.111,-72.4144,-168.0365,SG,MER333890,5812,Electronics,HIGH,FULL_KYC,710
T0004109,2025-08-26 10:00:00+00:00,U1788,4638115967516344,66541.24,INR,APPROVED,CREDIT,WALLET,DEV_5525,31.108.26.109,-3.9496,-163.237,US,MER856961,5311,Restaurants,HIGH,MIN_KYC,602
T0004110,2025-08-26 09:30:00+00:00,U0872,4007517745249786,83978.98,INR,APPROVED,CREDIT,UPI,DEV_4583,134.29.17.251,-76.5704,164.808,UK,MER727925,5999,Misc Retail,HIGH,MIN_KYC,954
T0004111,2025-08-26 09:00:00+00:00,U2370,4828086414824392,36101.77,INR,APPROVED,CREDIT,CARD,DEV_8898,148.170.110.175,23.2999,70.1471,IN,MER348166,5311,Electronics,MEDIUM,MIN_KYC,1983
T0004112,2025-08-26 08:30:00+00:00,U2504,4463785377427235,42747.52,INR,APPROVED,CREDIT,CARD,DEV_2350,74.198.253.240,25.2852,-63.165,JP,MER895124,5732,Electronics,LOW,MIN_KYC,1584
T0004113,2025-08-26 08:00:00+00:00,U0944,4402625397593906,98193.59,INR,APPROVED,CREDIT,UPI,DEV_4856,96.2.202.37,-43.7936,61.156,AE,MER889974,5311,Department Stores,HIGH,FULL_KYC,802
T0004114,2025-08-26 07:30:00+00:00,U1627,4827246846685046,78413.26,INR,DECLINED,DEBIT,CARD,DEV_3625,91.233.147.243,83.6162,124.5006,JP,MER959915,5999,Misc Retail,LOW,FULL_KYC,689
T0004115,2025-08-26 07:00:00+00:00,U2838,4057581983911237,89730.69,INR,DECLINED,DEBIT,CARD,DEV_5307,41.144.253.115,58.4013,133.5253,AE,MER801458,5311,Restaurants,LOW,FULL_KYC,1003
T0004116,2025-08-26 06:30:00+00:00,U2661,4809555077219663,43932.35,INR,APPROVED,DEBIT,WALLET,DEV_3925,212.188.185.228,-70.2743,-172.6129,US,MER619518,5411,Restaurants,LOW,MIN_KYC,1288
T0004117,2025-08-26 06:00:00+00:00,U2937,4532452420195061,23484.21,INR,APPROVED,DEBIT,UPI,DEV_7714,64.5.146.72,44.7322,114.5621,JP,MER394202,5812,Department Stores,MEDIUM,FULL_KYC,314
T0004118,2025-08-26 05:30:00+00:00,U0349,4078706876025932,41245.16,INR,APPROVED,CREDIT,CARD,DEV_8197,141.105.74.36,-26.4466,127.153,US,MER112148,5311,Misc Retail,MEDIUM,MIN_KYC,544
T0004119,2025-08-26 05:00:00+00:00,U1677,4405510326566771,71637.58,INR,APPROVED,DEBIT,CARD,DEV_7006,147.159.228.93,45.0519,34.4053,SG,MER537004,5812,Grocery,HIGH,FULL_KYC,369
T0004120,2025-08-26 04:30:00+00:00,U1197,4878499315197148,11032.1,INR,APPROVED,DEBIT,CARD,DEV_9541,109.23.160.113,54.1431,-7.2346,US,MER145731,5812,Grocery,LOW,MIN_KYC,566
T0004121,2025-08-26 04:00:00+00:00,U0010,4075888354783641,27119.86,INR,APPROVED,DEBIT,UPI,DEV_2537,251.11.194.224,-62.7519,-140.0404,UK,MER855925,5812,Misc Retail,HIGH,MIN_KYC,262
T0004122,2025-08-26 03:30:00+00:00,U2788,4309281970174295,4758.93,INR,APPROVED,CREDIT,UPI,DEV_3728,250.133.249.95,29.1316,-93.739,UK,MER462987,5411,Restaurants,LOW,FULL_KYC,354
T0004123,2025-08-26 03:00:00+00:00,U1462,4892652746146562,43291.54,INR,APPROVED,CREDIT,CARD,DEV_8381,13.86.192.35,65.2914,-3.4254,UK,MER632701,5812,Grocery,LOW,MIN_KYC,1108
T0004124,2025-08-26 02:30:00+00:00,U0667,4570867335757897,82761.83,INR,APPROVED,DEBIT,WALLET,DEV_5346,83.29.151.83,-31.7927,131.4287,UK,MER986659,5311,Grocery,LOW,MIN_KYC,1493
T0004125,2025-08-26 02:00:00+00:00,U2594,4218239091883707,2563.9,INR,APPROVED,DEBIT,WALLET,DEV_3366,80.95.144.154,-75.5409,109.1284,SG,MER576243,5812,Restaurants,MEDIUM,FULL_KYC,954
T0004126,2025-08-26 01:30:00+00:00,U1523,4370523020975038,67564.82,INR,APPROVED,DEBIT,UPI,DEV_8028,3.122.124.23,-85.0919,-1.4654,US,MER366982,5411,Misc Retail,MEDIUM,MIN_KYC,1295
T0004127,2025-08-26 01:00:00+00:00,U2177,4738048243426099,93256.34,INR,APPROVED,CREDIT,WALLET,DEV_7868,185.137.179.216,-70.1998,102.8257,US,MER679461,5812,Department Stores,LOW,MIN_KYC,666
T0004128,2025-08-26 00:30:00+00:00,U0601,4086770396836825,23769.09,INR,APPROVED,DEBIT,CARD,DEV_4875,33.206.92.24,-89.2429,95.664,US,MER659147,5311,Misc Retail,HIGH,MIN_KYC,1350
T0004129,2025-08-26 00:00:00+00:00,U2653,4772929886585163,69394.12,INR,APPROVED,DEBIT,UPI,DEV_7041,107.50.52.199,-31.1497,28.4455,SG,MER593131,5411,Department Stores,HIGH,FULL_KYC,159
T0004130,2025-08-25 23:30:00+00:00,U0327,4965680250968810,97512.68,INR,APPROVED,CREDIT,UPI,DEV_4601,38.44.89.126,-36.1209,-100.6828,SG,MER825967,5732,Misc Retail,MEDIUM,FULL_KYC,1571
T0004131,2025-08-25 23:00:00+00:00,U0980,4443394859984539,96231.58,INR,APPROVED,DEBIT,WALLET,DEV_5174,56.194.45.180,-70.1386,-54.7186,UK,MER681456,5732,Grocery,LOW,FULL_KYC,257
T0004132,2025-08-25 22:30:00+00:00,U2452,4195468094691209,23569.43,INR,APPROVED,DEBIT,UPI,DEV_1923,129.87.239.116,27.2012,-120.9368,JP,MER525863,5311,Electronics,MEDIUM,FULL_KYC,216
T0004133,2025-08-25 22:00:00+00:00,U0629,4303435992637667,10123.07,INR,APPROVED,DEBIT,WALLET,DEV_1618,232.210.64.239,88.5431,-177.4258,SG,MER575296,5999,Electronics,HIGH,FULL_KYC,1246
T0004134,2025-08-25 21:30:00+00:00,U1630,4012376492258137,14913.43,INR,APPROVED,DEBIT,WALLET,DEV_5400,136.226.171.136,72.1668,-151.0108,SG,MER555403,5812,Restaurants,HIGH,MIN_KYC,1340
T0004135,2025-08-25 21:00:00+00:00,U2766,4480437982808881,70233.36,INR,APPROVED,DEBIT,CARD,DEV_7342,29.13.129.29,-44.4869,93.4652,IN,MER764952,5999,Misc Retail,MEDIUM,MIN_KYC,1912
T0004136,2025-08-25 20:30:00+00:00,U0274,4842282280219641,72603.31,INR,APPROVED,DEBIT,WALLET,DEV_4303,178.37.1.108,48.5967,-167.945,UK,MER530387,5411,Misc Retail,LOW,FULL_KYC,1418
T0004137,2025-08-25 20:00:00+00:00,U0685,4714750360482741,67456.23,INR,APPROVED,DEBIT,WALLET,DEV_6580,69.117.176.183,78.6354,-36.0531,UK,MER753158,5812,Restaurants,MEDIUM,MIN_KYC,1154
T0004138,2025-08-25 19:30:00+00:00,U0116,4899031221901353,33674.23,INR,APPROVED,DEBIT,UPI,DEV_8600,242.194.111.252,73.1456,174.8809,IN,MER128788,5999,Restaurants,MEDIUM,FULL_KYC,1099
T0004139,2025-08-25 19:00:00+00:00,U0861,4600129263638125,17060.72,INR,APPROVED,CREDIT,CARD,DEV_9122,63.22.94.11,69.2189,106.2861,US,MER329323,5311,Department Stores,MEDIUM,FULL_KYC,601
T0004140,2025-08-25 18:30:00+00:00,U2004,4634509825243971,58118.03,INR,APPROVED,DEBIT,CARD,DEV_1082,29.106.3.173,51.5611,90.2223,JP,MER244985,5411,Department Stores,LOW,FULL_KYC,1611
T0004141,2025-08-25 18:00:00+00:00,U0693,4123225791299649,48419.68,INR,APPROVED,DEBIT,WALLET,DEV_1092,205.248.3.74,-37.2615,-81.1048,IN,MER970738,5812,Electronics,LOW,MIN_KYC,304
T0004142,2025-08-25 17:30:00+00:00,U1106,4440518958978632,72910.53,INR,APPROVED,DEBIT,UPI,DEV_7760,196.14.253.215,-74.9586,51.0229,IN,MER290220,5732,Grocery,HIGH,MIN_KYC,1310
T0004143,2025-08-25 17:00:00+00:00,U2372,4333768758845237,44191.87,INR,APPROVED,CREDIT,UPI,DEV_8375,81.65.185.143,-2.1925,-0.4637,JP,MER526871,5812,Misc Retail,LOW,MIN_KYC,764
T0004144,2025-08-25 16:30:00+00:00,U2162,4898957244668015,33930.11,INR,APPROVED,DEBIT,UPI,DEV_8837,188.182.117.130,-80.1376,44.5768,JP,MER263581,5411,Electronics,LOW,FULL_KYC,47
T0004145,2025-08-25 16:00:00+00:00,U1793,4172700589190550,29418.51,INR,APPROVED,CREDIT,CARD,DEV_7724,82.192.231.214,89.7253,-23.1062,IN,MER269609,5732,Electronics,LOW,FULL_KYC,1956
T0004146,2025-08-25 15:30:00+00:00,U0154,4345843586937894,21225.88,INR,DECLINED,DEBIT,CARD,DEV_4048,28.94.205.248,-25.5043,11.1467,SG,MER646721,5311,Grocery,MEDIUM,MIN_KYC,1934
T0004147,2025-08-25 15:00:00+00:00,U1901,4624969405026627,26648.06,INR,APPROVED,CREDIT,WALLET,DEV_2467,67.3.237.181,82.5012,175.8226,IN,MER310526,5812,Electronics,HIGH,MIN_KYC,445
T0004148,2025-08-25 14:30:00+00:00,U1428,4597139345397694,9573.56,INR,APPROVED,CREDIT,WALLET,DEV_6489,154.4.144.92,49.1618,-61.4474,AE,MER536890,5999,Electronics,HIGH,FULL_KYC,256
T0004149,2025-08-25 14:00:00+00:00,U1290,4811079930636922,34751.02,INR,APPROVED,CREDIT,UPI,DEV_3698,72.182.104.16,-15.9676,-102.077,IN,MER768601,5999,Grocery,MEDIUM,MIN_KYC,1277
T0004150,2025-08-25 13:30:00+00:00,U0315,4398958820154232,3753.32,INR,APPROVED,DEBIT,WALLET,DEV_9983,31.87.130.73,-68.7039,-18.542,US,MER949602,5311,Electronics,HIGH,FULL_KYC,344
T0004151,2025-08-25 13:00:00+00:00,U1065,4831488627463779,18722.74,INR,APPROVED,DEBIT,UPI,DEV_1475,91.173.54.187,-47.3052,8.7554,US,MER445003,5411,Misc Retail,MEDIUM,FULL_KYC,94
T0004152,2025-08-25 12:30:00+00:00,U0105,4507091842938209,74702.37,INR,APPROVED,CREDIT,CARD,DEV_9695,187.150.236.162,31.148,-149.1736,JP,MER537572,5311,Restaurants,MEDIUM,FULL_KYC,1022
T0004153,2025-08-25 12:00:00+00:00,U1925,4951664109377739,32614.35,INR,APPROVED,DEBIT,WALLET,DEV_1230,73.225.128.230,59.3883,110.1499,US,MER424612,5411,Grocery,LOW,FULL_KYC,809
T0004154,2025-08-25 11:30:00+00:00,U1914,4942288170097125,66856.88,INR,APPROVED,CREDIT,UPI,DEV_8021,254.184.162.99,86.2993,-28.061,IN,MER709700,5732,Restaurants,LOW,FULL_KYC,202
T0004155,2025-08-25 11:00:00+00:00,U1217,4340867825865149,71716.73,INR,DECLINED,DEBIT,CARD,DEV_7833,250.239.154.199,-66.2108,-31.2527,UK,MER982758,5411,Misc Retail,LOW,MIN_KYC,1717
T0004156,2025-08-25 10:30:00+00:00,U1425,4174568046392499,58160.42,INR,APPROVED,DEBIT,UPI,DEV_3256,173.240.237.219,-61.9295,57.1823,US,MER200455,5732,Electronics,HIGH,FULL_KYC,467
T0004157,2025-08-25 10:00:00+00:00,U2402,4057170883240277,95873.9,INR,APPROVED,CREDIT,WALLET,DEV_4970,76.209.149.171,-82.3609,98.368,IN,MER452311,5812,Electronics,LOW,FULL_KYC,1825
T0004158,2025-08-25 09:30:00+00:00,U1773,4131132291037436,2241.84,INR,APPROVED,CREDIT,UPI,DEV_5838,86.218.39.141,-43.1344,174.9385,US,MER223898,5812,Electronics,HIGH,FULL_KYC,1132
T0004159,2025-08-25 09:00:00+00:00,U1961,4212243071512668,73891.4,INR,APPROVED,DEBIT,CARD,DEV_1383,234.170.45.87,57.7921,-117.5329,SG,MER961490,5311,Restaurants,LOW,FULL_KYC,253
T0004160,2025-08-25 08:30:00+00:00,U2781,4746110569563546,95882.79,INR,APPROVED,CREDIT,WALLET,DEV_1760,179.222.119.17,-54.3138,-55.6,SG,MER360919,5311,Department Stores,LOW,FULL_KYC,1333
T0004161,2025-08-25 08:00:00+00:00,U1604,4695483518964943,86240.95,INR,APPROVED,CREDIT,CARD,DEV_6243,219.84.191.135,8.6157,-119.4274,IN,MER944271,5812,Restaurants,HIGH,MIN_KYC,52
T0004162,2025-08-25 07:30:00+00:00,U0709,4584843186259580,16872.48,INR,APPROVED,DEBIT,WALLET,DEV_4952,183.132.241.31,-9.6467,137.1078,US,MER291657,5999,Department Stores,HIGH,MIN_KYC,374
T0004163,2025-08-25 07:00:00+00:00,U0651,4684898689766972,32749.35,INR,APPROVED,CREDIT,UPI,DEV_1942,94.95.184.132,-31.3513,17.4576,US,MER822060,5732,Restaurants,LOW,MIN_KYC,1998
T0004164,2025-08-25 06:30:00+00:00,U2872,4361954229412105,17327.94,INR,APPROVED,DEBIT,CARD,DEV_3695,82.84.40.104,21.3024,126.8784,AE,MER333505,5812,Misc Retail,MEDIUM,MIN_KYC,759
T0004165,2025-08-25 06:00:00+00:00,U0947,4688867876772157,60170.71,INR,APPROVED,DEBIT,CARD,DEV_2296,245.112.47.50,0.4186,174.6811,JP,MER367619,5999,Restaurants,HIGH,MIN_KYC,306
T0004166,2025-08-25 05:30:00+00:00,U0661,4251172731231108,71247.58,INR,APPROVED,CREDIT,UPI,DEV_3147,151.51.38.137,-29.7426,18.0744,JP,MER403156,5411,Restaurants,HIGH,FULL_KYC,1763
T0004167,2025-08-25 05:00:00+00:00,U2147,4868034856866245,31775.67,INR,APPROVED,CREDIT,CARD,DEV_7874,189.208.149.9,33.9932,-137.4653,US,MER561826,5812,Grocery,LOW,FULL_KYC,179
T0004168,2025-08-25 04:30:00+00:00,U2636,4238311867209594,53996.71,INR,APPROVED,CREDIT,CARD,DEV_5396,116.25.113.36,-39.6057,-49.9436,UK,MER428009,5999,Electronics,LOW,MIN_KYC,663
T0004169,2025-08-25 04:00:00+00:00,U2330,4903488380892346,69122.96,INR,APPROVED,DEBIT,CARD,DEV_1608,111.171.78.81,25.773,-166.9719,SG,MER460185,5812,Electronics,HIGH,MIN_KYC,138
T0004170,2025-08-25 03:30:00+00:00,U2451,4232264813045102,42191.85,INR,APPROVED,CREDIT,CARD,DEV_1881,28.192.45.105,82.3043,125.7483,US,MER992522,5411,Electronics,LOW,FULL_KYC,1796
T0004171,2025-08-25 03:00:00+00:00,U1133,4751184077215665,85416.15,INR,APPROVED,DEBIT,UPI,DEV_8316,184.48.136.142,41.2114,-173.5607,UK,MER509186,5411,Department Stores,MEDIUM,FULL_KYC,1794
T0004172,2025-08-25 02:30:00+00:00,U0700,4189099665180803,77177.84,INR,DECLINED,CREDIT,CARD,DEV_5891,15.128.167.153,-14.6881,33.1866,JP,MER341331,5732,Misc Retail,HIGH,MIN_KYC,744
T0004173,2025-08-25 02:00:00+00:00,U2247,4508176689037087,6560.09,INR,APPROVED,CREDIT,CARD,DEV_7480,63.59.203.157,44.5607,-141.792,IN,MER363813,5411,Department Stores,MEDIUM,MIN_KYC,1858
T0004174,2025-08-25 01:30:00+00:00,U2039,4533777275187890,62150.42,INR,APPROVED,DEBIT,CARD,DEV_8505,3.39.22.101,55.6635,-177.2792,SG,MER796468,5411,Grocery,HIGH,MIN_KYC,315
T0004175,2025-08-25 01:00:00+00:00,U2375,4680269130656866,23609.02,INR,APPROVED,CREDIT,WALLET,DEV_2994,127.169.20.147,-31.3487,-87.7858,IN,MER283801,5732,Grocery,MEDIUM,FULL_KYC,1340
T0004176,2025-08-25 00:30:00+00:00,U2202,4606148175836193,55796.07,INR,DECLINED,CREDIT,WALLET,DEV_2323,141.91.19.208,36.9238,18.6668,JP,MER998348,5812,Restaurants,LOW,MIN_KYC,1342
T0004177,2025-08-25 00:00:00+00:00,U0552,4184319063511621,95693.16,INR,APPROVED,DEBIT,UPI,DEV_8768,66.193.131.152,-11.8087,-152.9684,JP,MER419620,5812,Grocery,LOW,MIN_KYC,906
T0004178,2025-08-24 23:30:00+00:00,U0405,4220635381532013,87918.29,INR,APPROVED,CREDIT,UPI,DEV_2011,236.38.130.184,57.334,41.3596,US,MER495522,5732,Grocery,HIGH,FULL_KYC,105
T0004179,2025-08-24 23:00:00+00:00,U0462,4478354439547962,40511.19,INR,DECLINED,CREDIT,UPI,DEV_7903,208.221.37.236,-36.832,61.9172,IN,MER920499,5812,Misc Retail,HIGH,MIN_KYC,1464
T0004180,2025-08-24 22:30:00+00:00,U2180,4299842318839826,29222.23,INR,DECLINED,DEBIT,CARD,DEV_1688,132.78.209.172,78.7967,169.0913,JP,MER893660,5812,Grocery,MEDIUM,FULL_KYC,279
T0004181,2025-08-24 22:00:00+00:00,U2839,4146104013086168,23517.13,INR,APPROVED,CREDIT,WALLET,DEV_5068,45.81.84.124,13.4616,143.8333,SG,MER877122,5999,Restaurants,LOW,FULL_KYC,107
T0004182,2025-08-24 21:30:00+00:00,U0874,4682104037014384,53298.24,INR,DECLINED,CREDIT,WALLET,DEV_4447,175.93.233.154,-26.4054,24.0448,IN,MER799039,5732,Electronics,LOW,FULL_KYC,796
T0004183,2025-08-24 21:00:00+00:00,U0084,4841302221510224,11513.42,INR,APPROVED,DEBIT,UPI,DEV_8897,106.102.209.204,-14.5132,105.6113,IN,MER778034,5732,Department Stores,MEDIUM,FULL_KYC,914
T0004184,2025-08-24 20:30:00+00:00,U1423,4554901576631517,54972.57,INR,APPROVED,CREDIT,WALLET,DEV_8255,248.92.137.96,-27.3962,-49.0892,IN,MER623918,5311,Department Stores,HIGH,FULL_KYC,1367
T0004185,2025-08-24 20:00:00+00:00,U2802,4552393007570997,233.23,INR,APPROVED,CREDIT,UPI,DEV_9075,226.80.48.246,-63.6757,30.8564,UK,MER137705,5999,Department Stores,MEDIUM,FULL_KYC,926
T0004186,2025-08-24 19:30:00+00:00,U2676,4416400539822942,32452.58,INR,DECLINED,CREDIT,CARD,DEV_9632,31.183.219.221,-77.6714,-34.7925,UK,MER199128,5812,Restaurants,MEDIUM,MIN_KYC,1629
T0004187,2025-08-24 19:00:00+00:00,U0221,4973695320390973,22071.44,INR,APPROVED,DEBIT,WALLET,DEV_3462,1.126.219.245,-32.0798,-58.665,US,MER695609,5311,Misc Retail,MEDIUM,MIN_KYC,1047
T0004188,2025-08-24 18:30:00+00:00,U2601,4564850989046592,97124.76,INR,APPROVED,CREDIT,CARD,DEV_6123,224.187.139.245,-7.4357,81.9502,IN,MER286181,5999,Restaurants,MEDIUM,FULL_KYC,1162
