transaction_id,timestamp,user_id,card_number,amount,currency,txn_status,transaction_type,payment_channel,device_id,ip_address,current_latitude,current_longitude,current_country,merchant_id,merchant_category_code,merchant_category_desc,customer_risk_category,customer_kyc_status,customer_account_age_days
T0004551,2025-08-30T13:23:00Z,U0072,4249062064268198,16803.79,INR,APPROVED,DEBIT,NETBANKING,DEV_3525,127.79.117.6,-78.2206,63.5853,AE,MER423673,4111,Local Transportation,HIGH,FULL_KYC,271
T0004552,2025-10-02T15:03:00Z,U0141,4910557112980208,89994.43,INR,APPROVED,CREDIT,CARD,DEV_5954,91.189.10.173,-62.0552,60.4693,SG,MER462465,4111,Local Transportation,LOW,MIN_KYC,1068
T0004553,2025-09-13T04:35:00Z,U0076,4319583184981345,34342.89,INR,APPROVED,CREDIT,UPI,DEV_8729,94.117.131.235,16.8665,21.7479,IN,MER606379,5732,Electronics Stores,LOW,MIN_KYC,473
T0004554,2025-09-11T00:03:00Z,U0244,4243174200761678,70765.29,INR,DECLINED,CREDIT,CARD,DEV_8217,26.186.106.104,-32.1816,156.0609,US,MER454574,4814,Telecom Services,HIGH,FULL_KYC,228
T0004555,2025-08-23T17:45:00Z,U0015,4558981993166573,43803.93,INR,DECLINED,CREDIT,NETBANKING,DEV_2055,245.104.47.79,-30.0787,-37.0225,SG,MER880365,5411,Grocery Stores,MEDIUM,FULL_KYC,901
T0004556,2025-08-15T18:58:00Z,U0233,4824717989436391,74041.68,INR,APPROVED,DEBIT,NETBANKING,DEV_7366,82.255.136.38,-0.577,-85.4966,SG,MER815603,6011,ATM,MEDIUM,FULL_KYC,746
T0004557,2025-09-04T01:19:00Z,U0097,4042670377286137,20551.48,INR,DECLINED,DEBIT,CARD,DEV_4773,137.132.216.199,-77.0516,136.7772,US,MER547520,4814,Telecom Services,MEDIUM,FULL_KYC,942
T0004558,2025-09-23T15:49:00Z,U0293,4705252430087354,24342.68,INR,DECLINED,CREDIT,UPI,DEV_7950,213.107.73.171,25.3079,-97.9559,US,MER491175,4111,Local Transportation,MEDIUM,FULL_KYC,132
T0004559,2025-08-11T05:40:00Z,U0227,4479131797602702,18528.51,INR,APPROVED,CREDIT,CARD,DEV_1974,181.91.245.254,41.3175,79.7684,AE,MER762240,6011,ATM,HIGH,MIN_KYC,958
T0004560,2025-08-26T02:03:00Z,U0078,4453461913207050,15492.83,INR,DECLINED,CREDIT,CARD,DEV_7419,121.184.52.104,11.5853,119.7361,CA,MER176285,6011,ATM,LOW,FULL_KYC,846
T0004561,2025-10-24T05:35:00Z,U0287,4817502492784933,50947.15,INR,DECLINED,CREDIT,CARD,DEV_1858,199.44.50.61,4.2506,117.6849,SG,MER774331,5732,Electronics Stores,HIGH,MIN_KYC,1108
T0004562,2025-09-20T16:40:00Z,U0176,4842439656727368,35368.67,INR,APPROVED,DEBIT,NETBANKING,DEV_2385,63.214.51.176,59.5985,35.1872,AE,MER205927,5732,Electronics Stores,MEDIUM,MIN_KYC,1028
T0004563,2025-10-17T16:28:00Z,U0220,4344379468098926,79922.18,INR,DECLINED,CREDIT,UPI,DEV_5567,181.54.152.27,-61.4125,-12.965,SG,MER241831,4814,Telecom Services,MEDIUM,FULL_KYC,77
T0004564,2025-09-04T15:08:00Z,U0046,4748703477956812,65675.48,INR,DECLINED,DEBIT,CARD,DEV_8446,14.32.204.178,1.7475,-107.1705,SG,MER224033,5311,Department Stores,MEDIUM,MIN_KYC,609
T0004565,2025-10-07T07:09:00Z,U0197,4579380612987903,55320.96,INR,DECLINED,CREDIT,CARD,DEV_8465,4.129.46.63,69.4046,-9.6915,UK,MER336123,4814,Telecom Services,LOW,MIN_KYC,423
T0004566,2025-09-01T08:46:00Z,U0078,4820659515236666,46713.35,INR,APPROVED,CREDIT,UPI,DEV_4492,230.19.128.41,70.945,156.7802,AU,MER444724,4111,Local Transportation,MEDIUM,MIN_KYC,454
T0004567,2025-08-17T17:40:00Z,U0157,4289125030807321,15617.48,INR,DECLINED,DEBIT,UPI,DEV_1934,196.30.85.151,4.5806,111.6123,IN,MER160159,4814,Telecom Services,MEDIUM,MIN_KYC,343
T0004568,2025-08-30T00:29:00Z,U0139,4585575609269022,36374.83,INR,DECLINED,CREDIT,UPI,DEV_1606,208.36.147.216,-4.3416,168.847,CA,MER200299,5732,Electronics Stores,LOW,FULL_KYC,47
T0004569,2025-08-03T13:51:00Z,U0028,4154558978922243,26339.23,INR,DECLINED,DEBIT,NETBANKING,DEV_8323,43.199.225.99,75.8932,-50.2795,AU,MER694683,4111,Local Transportation,MEDIUM,FULL_KYC,723
T0004570,2025-09-17T10:38:00Z,U0206,4279026658215567,81075.84,INR,APPROVED,DEBIT,CARD,DEV_7781,67.197.103.80,72.7641,-40.1718,IN,MER279247,5812,Restaurants,MEDIUM,FULL_KYC,1059
T0004571,2025-08-13T18:03:00Z,U0030,4136816570892866,23973.15,INR,DECLINED,DEBIT,CARD,DEV_1962,247.194.26.39,51.7304,-59.355,SG,MER236539,6011,ATM,HIGH,MIN_KYC,311
T0004572,2025-10-27T06:09:00Z,U0177,4201172664162232,71731.23,INR,APPROVED,DEBIT,CARD,DEV_4373,186.149.101.205,58.9161,-111.3455,UK,MER349420,5411,Grocery Stores,LOW,MIN_KYC,929
T0004573,2025-08-09T23:05:00Z,U0173,4753977673823107,42873.1,INR,APPROVED,DEBIT,UPI,DEV_7939,152.186.74.33,-29.721,120.5928,SG,MER214135,5732,Electronics Stores,MEDIUM,FULL_KYC,694
T0004574,2025-10-03T22:44:00Z,U0036,4383670880488739,57703.43,INR,APPROVED,CREDIT,NETBANKING,DEV_2224,178.65.250.33,-61.2857,45.2684,SG,MER475969,5411,Grocery Stores,LOW,MIN_KYC,148
T0004575,2025-10-04T17:56:00Z,U0049,4191626199150512,55478.87,INR,DECLINED,CREDIT,CARD,DEV_7824,115.143.46.55,15.969,124.52,AU,MER896119,4111,Local Transportation,HIGH,FULL_KYC,753
T0004576,2025-10-13T17:36:00Z,U0034,4515846846553083,37166.89,INR,DECLINED,CREDIT,CARD,DEV_1466,255.54.97.250,59.5264,-168.1439,UK,MER627422,5411,Grocery Stores,LOW,FULL_KYC,454
T0004577,2025-10-02T17:19:00Z,U0052,4210945811479894,34234.8,INR,DECLINED,DEBIT,CARD,DEV_2051,23.115.37.207,66.1779,-6.7546,SG,MER717527,5311,Department Stores,MEDIUM,MIN_KYC,884
T0004578,2025-09-28T01:13:00Z,U0187,4181264132883585,15860.9,INR,APPROVED,CREDIT,CARD,DEV_5600,183.58.196.41,-27.8527,47.8736,IN,MER700637,5411,Grocery Stores,MEDIUM,MIN_KYC,66
T0004579,2025-10-04T21:16:00Z,U0280,4800179001975351,40622.9,INR,DECLINED,DEBIT,NETBANKING,DEV_8115,51.19.46.18,-36.9538,-165.9421,CA,MER370187,5411,Grocery Stores,MEDIUM,MIN_KYC,871
T0004580,2025-10-11T09:40:00Z,U0239,4718790885141610,20694.34,INR,APPROVED,CREDIT,UPI,DEV_5544,162.65.254.198,-8.7087,19.1179,UK,MER696848,5812,Restaurants,MEDIUM,MIN_KYC,838
T0004581,2025-10-16T06:05:00Z,U0254,4023428401319133,1523.18,INR,APPROVED,DEBIT,NETBANKING,DEV_7723,56.47.254.163,-72.4481,8.7778,IN,MER109129,5311,Department Stores,MEDIUM,MIN_KYC,849
T0004582,2025-10-15T19:32:00Z,U0043,4766220612047986,77530.28,INR,DECLINED,CREDIT,NETBANKING,DEV_7250,49.16.168.241,-66.7609,-148.5928,CA,MER808173,5812,Restaurants,MEDIUM,MIN_KYC,199
T0004583,2025-08-23T01:07:00Z,U0152,4443759959621271,61326.68,INR,DECLINED,CREDIT,NETBANKING,DEV_7179,176.62.224.29,-34.1995,28.8081,UK,MER380516,4111,Local Transportation,MEDIUM,FULL_KYC,738
T0004584,2025-09-13T11:55:00Z,U0185,4092107340770027,63422.74,INR,DECLINED,CREDIT,CARD,DEV_1923,144.42.82.98,63.4639,-114.0855,SG,MER560713,4111,Local Transportation,HIGH,MIN_KYC,557
T0004585,2025-10-28T18:21:00Z,U0273,4813793598596474,37698.99,INR,DECLINED,DEBIT,CARD,DEV_3558,84.52.81.217,33.6494,98.4884,IN,MER718893,4111,Local Transportation,LOW,FULL_KYC,270
T0004586,2025-08-04T10:00:00Z,U0054,4997922368918191,8851.44,INR,APPROVED,DEBIT,CARD,DEV_3281,201.170.140.152,51.1141,41.9176,SG,MER220925,4111,Local Transportation,MEDIUM,FULL_KYC,75
T0004587,2025-09-24T12:01:00Z,U0146,4434463449550370,27720.39,INR,APPROVED,DEBIT,CARD,DEV_3707,146.172.186.158,52.7912,119.7566,AU,MER207315,5812,Restaurants,LOW,FULL_KYC,688
T0004588,2025-10-09T13:30:00Z,U0085,4961433042075274,59750.22,INR,APPROVED,CREDIT,UPI,DEV_7948,134.102.27.18,-76.2165,45.1884,US,MER462585,4111,Local Transportation,MEDIUM,MIN_KYC,384
T0004589,2025-08-27T06:24:00Z,U0297,4266784775839133,41861.18,INR,DECLINED,CREDIT,CARD,DEV_5658,28.242.79.240,-9.8361,-131.6973,IN,MER631003,5732,Electronics Stores,LOW,MIN_KYC,823
T0004590,2025-09-23T19:07:00Z,U0129,4099326284608689,61649.77,INR,DECLINED,DEBIT,NETBANKING,DEV_2192,246.32.20.159,-42.8298,42.7269,IN,MER524272,4814,Telecom Services,MEDIUM,MIN_KYC,1027
T0004591,2025-09-12T09:45:00Z,U0273,4754464373323958,55795.09,INR,DECLINED,DEBIT,CARD,DEV_4950,142.104.78.251,49.0704,108.8712,IN,MER847945,5812,Restaurants,MEDIUM,FULL_KYC,170
T0004592,2025-08-11T05:46:00Z,U0156,4631771766561546,62852.03,INR,DECLINED,CREDIT,UPI,DEV_1950,223.157.126.151,22.8501,39.0117,IN,MER754810,6011,ATM,LOW,FULL_KYC,1118
T0004593,2025-08-19T00:45:00Z,U0035,4861996811984786,22375.14,INR,DECLINED,CREDIT,CARD,DEV_3026,135.211.51.176,42.6441,-68.487,SG,MER890309,5411,Grocery Stores,HIGH,FULL_KYC,992
T0004594,2025-10-03T04:14:00Z,U0216,4737673664388514,26825.47,INR,APPROVED,DEBIT,CARD,DEV_7624,35.138.93.195,1.5098,112.3617,US,MER602445,5411,Grocery Stores,HIGH,FULL_KYC,282
T0004595,2025-10-25T04:00:00Z,U0159,4692102439873190,79531.02,INR,DECLINED,DEBIT,NETBANKING,DEV_8180,186.250.79.101,52.8225,-159.9511,AE,MER159220,4814,Telecom Services,MEDIUM,FULL_KYC,37
T0004596,2025-08-27T13:02:00Z,U0020,4536753707715873,28938.26,INR,DECLINED,CREDIT,NETBANKING,DEV_8975,248.202.30.222,-3.7833,43.8001,US,MER399934,5411,Grocery Stores,LOW,MIN_KYC,430
T0004597,2025-10-12T13:18:00Z,U0001,4677844369929780,3145.97,INR,APPROVED,CREDIT,UPI,DEV_9202,168.8.147.213,78.9309,-74.6438,AE,MER394953,5812,Restaurants,LOW,FULL_KYC,703
T0004598,2025-10-11T03:38:00Z,U0210,4763584525715480,7177.66,INR,DECLINED,DEBIT,CARD,DEV_2708,244.114.158.184,-16.9423,-139.8196,UK,MER122307,4111,Local Transportation,LOW,MIN_KYC,481
T0004599,2025-09-23T06:42:00Z,U0167,4192673535920187,21678.55,INR,DECLINED,CREDIT,UPI,DEV_2286,209.126.22.172,28.3963,-72.4443,CA,MER320550,5812,Restaurants,HIGH,MIN_KYC,326
T0004600,2025-08-28T16:20:00Z,U0230,4995054025385509,54752.03,INR,DECLINED,CREDIT,UPI,DEV_9967,135.142.230.130,-3.2656,-137.8672,US,MER398043,5812,Restaurants,HIGH,FULL_KYC,238
T0004601,2025-09-11T01:39:00Z,U0268,4504293046200922,37987.31,INR,APPROVED,DEBIT,UPI,DEV_6816,116.223.199.253,27.8636,81.4696,US,MER718491,4814,Telecom Services,MEDIUM,MIN_KYC,350
T0004602,2025-10-13T04:21:00Z,U0274,4992330710660415,29781.22,INR,DECLINED,CREDIT,NETBANKING,DEV_9074,55.106.61.9,64.3521,-17.5785,AE,MER351822,5732,Electronics Stores,LOW,FULL_KYC,319
T0004603,2025-10-17T03:00:00Z,U0158,4460601591735263,82968.06,INR,APPROVED,CREDIT,UPI,DEV_2907,144.213.233.226,54.6336,-55.0717,SG,MER217869,4111,Local Transportation,LOW,MIN_KYC,1128
T0004604,2025-09-06T23:28:00Z,U0056,4163428419090514,40749.1,INR,APPROVED,DEBIT,NETBANKING,DEV_3150,187.219.131.157,28.2845,-24.6347,IN,MER951033,5812,Restaurants,HIGH,FULL_KYC,679
T0004605,2025-10-06T12:40:00Z,U0007,4342606412299508,57446.96,INR,DECLINED,CREDIT,UPI,DEV_8884,6.22.19.186,28.6673,-5.0613,IN,MER314473,5411,Grocery Stores,MEDIUM,MIN_KYC,413
T0004606,2025-10-12T21:04:00Z,U0166,4671931570904784,28465.78,INR,APPROVED,DEBIT,CARD,DEV_8023,189.156.150.211,73.0546,-143.4763,IN,MER763114,5311,Department Stores,LOW,FULL_KYC,888
T0004607,2025-09-20T15:14:00Z,U0197,4082958748775697,2411.21,INR,DECLINED,DEBIT,CARD,DEV_8313,210.71.141.23,24.3511,169.0634,US,MER423373,5311,Department Stores,LOW,MIN_KYC,191
T0004608,2025-09-22T11:43:00Z,U0181,4293291598605002,40668.53,INR,DECLINED,CREDIT,CARD,DEV_9365,108.155.41.204,52.1633,35.7625,AE,MER792488,5732,Electronics Stores,MEDIUM,MIN_KYC,703
T0004609,2025-10-20T04:47:00Z,U0032,4933814065044341,31894.84,INR,APPROVED,DEBIT,UPI,DEV_4141,75.77.137.212,-67.7456,-9.8976,US,MER778182,6011,ATM,HIGH,MIN_KYC,1119
T0004610,2025-08-29T01:24:00Z,U0089,4364832393476743,87375.95,INR,DECLINED,CREDIT,CARD,DEV_7081,166.40.132.107,3.98,146.7808,AU,MER206354,4111,Local Transportation,LOW,MIN_KYC,37
T0004611,2025-09-26T21:57:00Z,U0105,4381180152618949,24273.99,INR,DECLINED,DEBIT,NETBANKING,DEV_1590,119.243.79.121,-17.5787,-127.5692,CA,MER434130,6011,ATM,MEDIUM,MIN_KYC,428
T0004612,2025-09-23T17:25:00Z,U0031,4872882776327004,73020.24,INR,DECLINED,CREDIT,UPI,DEV_9658,119.52.22.9,16.7563,-38.523,UK,MER693366,5732,Electronics Stores,HIGH,FULL_KYC,398
T0004613,2025-09-26T09:26:00Z,U0163,4457084591769254,17527.9,INR,DECLINED,CREDIT,UPI,DEV_3401,59.162.242.134,-78.6142,45.3884,CA,MER297402,5411,Grocery Stores,MEDIUM,MIN_KYC,548
T0004614,2025-08-27T07:34:00Z,U0212,4422058264924836,57984.4,INR,DECLINED,CREDIT,NETBANKING,DEV_7526,37.218.171.8,9.9276,11.5662,AU,MER932788,4111,Local Transportation,HIGH,FULL_KYC,633
T0004615,2025-09-12T18:28:00Z,U0209,4665955699247807,14401.66,INR,APPROVED,DEBIT,CARD,DEV_1134,238.47.19.69,-42.7756,-109.3042,IN,MER457215,5411,Grocery Stores,MEDIUM,MIN_KYC,128
T0004616,2025-08-08T20:45:00Z,U0177,4785030024530770,69120.86,INR,DECLINED,CREDIT,NETBANKING,DEV_4282,147.20.54.164,-35.2252,155.4804,CA,MER145790,5311,Department Stores,MEDIUM,FULL_KYC,397
T0004617,2025-09-25T22:03:00Z,U0105,4007496186337151,80359.17,INR,APPROVED,DEBIT,UPI,DEV_3384,63.239.40.210,-48.9599,-69.3426,CA,MER631178,5812,Restaurants,LOW,MIN_KYC,277
T0004618,2025-10-07T21:28:00Z,U0004,4976954618149303,25601.55,INR,APPROVED,DEBIT,CARD,DEV_2738,201.137.167.194,1.9672,-132.2425,UK,MER933201,5311,Department Stores,HIGH,MIN_KYC,765
T0004619,2025-09-05T17:30:00Z,U0297,4293203063779338,57352.46,INR,APPROVED,CREDIT,UPI,DEV_6895,132.223.106.5,-1.2943,-110.4104,SG,MER812963,5411,Grocery Stores,MEDIUM,MIN_KYC,163
T0004620,2025-08-24T07:40:00Z,U0116,4456798156482195,19199.27,INR,DECLINED,DEBIT,NETBANKING,DEV_7667,239.3.213.107,-27.1862,-38.4163,IN,MER885944,5411,Grocery Stores,LOW,MIN_KYC,879
T0004621,2025-08-20T17:03:00Z,U0049,4431002054323558,643.35,INR,APPROVED,DEBIT,NETBANKING,DEV_1967,126.117.204.100,-61.7413,112.0623,AE,MER154089,5411,Grocery Stores,MEDIUM,FULL_KYC,496
T0004622,2025-09-28T01:11:00Z,U0256,4148416123103130,73163.3,INR,DECLINED,CREDIT,NETBANKING,DEV_1003,254.27.96.144,10.5316,61.0122,UK,MER339798,4111,Local Transportation,LOW,FULL_KYC,610
T0004623,2025-09-04T00:52:00Z,U0045,4526200258639490,11174.12,INR,DECLINED,CREDIT,NETBANKING,DEV_1059,224.94.3.52,-1.5515,-0.5258,SG,MER194152,4111,Local Transportation,MEDIUM,FULL_KYC,1155
T0004624,2025-09-26T14:34:00Z,U0195,4975976136259746,14993.54,INR,DECLINED,DEBIT,CARD,DEV_8091,233.239.210.176,-24.1151,-60.0857,US,MER790727,4111,Local Transportation,MEDIUM,MIN_KYC,1060
T0004625,2025-08-27T05:31:00Z,U0090,4058405264818182,89163.61,INR,APPROVED,DEBIT,CARD,DEV_4946,252.160.153.49,-14.739,45.6052,AE,MER951762,5732,Electronics Stores,LOW,FULL_KYC,540
T0004626,2025-10-18T10:40:00Z,U0214,4542950029713321,46007.82,INR,DECLINED,DEBIT,NETBANKING,DEV_5841,171.121.39.224,-39.4921,-15.1183,AE,MER514342,5732,Electronics Stores,MEDIUM,MIN_KYC,838
T0004627,2025-10-19T00:47:00Z,U0127,4222995429240484,50364.23,INR,DECLINED,DEBIT,CARD,DEV_7383,69.146.30.136,29.9879,-22.1503,CA,MER401595,4111,Local Transportation,LOW,MIN_KYC,222
T0004628,2025-10-22T05:22:00Z,U0238,4988191806206611,13568.8,INR,DECLINED,CREDIT,CARD,DEV_5914,113.128.18.136,-62.5979,105.8669,SG,MER470003,4814,Telecom Services,HIGH,MIN_KYC,954
T0004629,2025-09-07T06:09:00Z,U0082,4951633187103348,57182.71,INR,APPROVED,DEBIT,NETBANKING,DEV_6174,220.235.33.68,26.5706,76.6495,AE,MER707676,5812,Restaurants,MEDIUM,FULL_KYC,254
T0004630,2025-08-03T04:59:00Z,U0234,4556294430940772,28335.34,INR,APPROVED,DEBIT,UPI,DEV_3097,57.92.53.75,28.838,-77.5093,AE,MER978835,5812,Restaurants,HIGH,MIN_KYC,1104
T0004631,2025-08-21T10:33:00Z,U0261,4043312476348953,15480.57,INR,DECLINED,CREDIT,CARD,DEV_9592,102.217.67.18,-61.1794,100.3189,CA,MER488357,4814,Telecom Services,LOW,MIN_KYC,930
T0004632,2025-09-21T02:00:00Z,U0071,4059732822417926,895.48,INR,DECLINED,CREDIT,CARD,DEV_6904,241.87.29.71,-58.9146,-98.4081,AE,MER971147,4111,Local Transportation,HIGH,MIN_KYC,506
T0004633,2025-10-24T15:11:00Z,U0140,4460025970370657,26437.01,INR,DECLINED,DEBIT,UPI,DEV_8727,114.172.102.86,27.2795,-118.0467,IN,MER252741,5411,Grocery Stores,MEDIUM,FULL_KYC,338
T0004634,2025-10-26T08:42:00Z,U0013,4518275575218061,83695.62,INR,APPROVED,DEBIT,UPI,DEV_5804,137.115.1.188,50.6114,35.2914,AU,MER228947,4814,Telecom Services,LOW,MIN_KYC,881
T0004635,2025-09-15T11:58:00Z,U0115,4342331990543047,21187.27,INR,DECLINED,CREDIT,NETBANKING,DEV_5317,95.188.226.212,72.0368,83.9919,UK,MER550503,5732,Electronics Stores,HIGH,FULL_KYC,684
T0004636,2025-08-10T05:30:00Z,U0002,4588828509539264,84201.83,INR,APPROVED,DEBIT,CARD,DEV_9501,236.10.12.134,-69.3383,-22.1669,CA,MER362628,5411,Grocery Stores,HIGH,MIN_KYC,539
T0004637,2025-10-18T11:31:00Z,U0030,4951507671538493,84987.85,INR,DECLINED,DEBIT,NETBANKING,DEV_8228,243.13.118.158,5.0656,92.5566,CA,MER384317,6011,ATM,LOW,FULL_KYC,546
T0004638,2025-09-24T07:45:00Z,U0104,4664924395306991,34105.88,INR,DECLINED,DEBIT,CARD,DEV_1019,48.63.82.150,29.1742,161.6491,AE,MER237093,5311,Department Stores,HIGH,MIN_KYC,728
T0004639,2025-09-28T12:01:00Z,U0298,4490785857410182,24806.38,INR,DECLINED,CREDIT,UPI,DEV_2791,125.229.35.141,-3.8821,-146.9244,SG,MER314429,4814,Telecom Services,LOW,MIN_KYC,167
T0004640,2025-08-23T05:47:00Z,U0097,4411674959194847,1790.96,INR,DECLINED,CREDIT,NETBANKING,DEV_8322,244.136.18.230,75.9887,-10.4707,UK,MER449816,4814,Telecom Services,HIGH,FULL_KYC,1048
T0004641,2025-10-27T04:40:00Z,U0288,4548066066350630,23181.12,INR,APPROVED,CREDIT,CARD,DEV_8177,15.14.157.129,-25.7561,22.3143,AU,MER726428,6011,ATM,LOW,FULL_KYC,1173
T0004642,2025-09-20T04:37:00Z,U0082,4576409687687697,15942.11,INR,APPROVED,DEBIT,CARD,DEV_5048,82.148.204.171,73.759,108.1839,CA,MER128694,5411,Grocery Stores,LOW,FULL_KYC,867
T0004643,2025-08-16T19:37:00Z,U0279,4867111059832382,4363.98,INR,APPROVED,DEBIT,CARD,DEV_2152,89.139.201.61,-48.1594,70.4366,IN,MER633454,5411,Grocery Stores,LOW,MIN_KYC,546
T0004644,2025-09-07T17:13:00Z,U0103,4879506413764734,69515.85,INR,APPROVED,CREDIT,UPI,DEV_5694,143.254.83.206,-78.7743,161.9265,IN,MER767128,5732,Electronics Stores,HIGH,FULL_KYC,277
T0004645,2025-10-15T12:34:00Z,U0254,4412768286754921,62320.82,INR,DECLINED,DEBIT,UPI,DEV_7009,121.224.112.40,-68.6614,-54.1075,CA,MER982032,5311,Department Stores,MEDIUM,MIN_KYC,414
T0004646,2025-10-18T01:26:00Z,U0085,4211865925405031,61445.35,INR,DECLINED,DEBIT,CARD,DEV_5150,69.223.123.166,22.4143,-43.7844,UK,MER140242,5732,Electronics Stores,MEDIUM,MIN_KYC,1159
T0004647,2025-08-03T10:46:00Z,U0138,4893086721333862,48025.37,INR,APPROVED,DEBIT,NETBANKING,DEV_5299,217.195.205.253,-17.2046,58.4094,AU,MER373921,6011,ATM,HIGH,FULL_KYC,797
T0004648,2025-09-04T22:58:00Z,U0267,4870193942634849,14528.31,INR,APPROVED,CREDIT,CARD,DEV_6497,238.134.146.140,-44.0565,155.58,IN,MER895243,4111,Local Transportation,LOW,FULL_KYC,329
T0004649,2025-09-27T15:39:00Z,U0188,4958558452800200,10949.22,INR,APPROVED,CREDIT,CARD,DEV_3055,194.78.160.74,-46.346,99.434,CA,MER219930,5812,Restaurants,LOW,FULL_KYC,559
T0004650,2025-09-03T01:18:00Z,U0275,4769494692254643,39716.27,INR,APPROVED,CREDIT,UPI,DEV_9766,4.63.128.109,14.1193,87.1831,IN,MER271841,4111,Local Transportation,LOW,MIN_KYC,240
T0004651,2025-08-01T01:29:00Z,U0167,4293364174598351,68832.48,INR,DECLINED,DEBIT,CARD,DEV_9236,207.128.246.45,4.9216,130.4377,SG,MER799711,5411,Grocery Stores,HIGH,FULL_KYC,1089
T0004652,2025-10-02T11:39:00Z,U0001,4629830631077424,40062.03,INR,DECLINED,CREDIT,CARD,DEV_9777,116.141.241.210,3.0998,-137.6249,AU,MER398711,6011,ATM,MEDIUM,FULL_KYC,1053
T0004653,2025-08-26T09:19:00Z,U0014,4051480247876742,25627.46,INR,DECLINED,DEBIT,CARD,DEV_3460,82.130.101.226,7.144,-3.3326,AU,MER577208,5311,Department Stores,HIGH,FULL_KYC,1077
T0004654,2025-10-25T23:29:00Z,U0010,4703474820890078,22052.7,INR,DECLINED,CREDIT,CARD,DEV_6475,4.212.23.204,-61.6362,17.964,UK,MER961927,6011,ATM,MEDIUM,FULL_KYC,200
T0004655,2025-10-08T06:28:00Z,U0260,4448667954236380,44180.81,INR,DECLINED,CREDIT,UPI,DEV_2229,30.130.61.60,52.2611,-90.7487,CA,MER882805,4814,Telecom Services,HIGH,MIN_KYC,55
T0004656,2025-08-04T13:25:00Z,U0053,4927057851915677,71940.35,INR,DECLINED,CREDIT,UPI,DEV_8292,151.176.186.164,-28.9674,63.7673,AE,MER276870,5732,Electronics Stores,LOW,FULL_KYC,254
T0004657,2025-09-03T04:26:00Z,U0172,4924260091927012,29431.08,INR,DECLINED,CREDIT,CARD,DEV_7855,119.187.127.199,19.5129,123.082,IN,MER293785,6011,ATM,HIGH,FULL_KYC,160
T0004658,2025-08-16T01:18:00Z,U0012,4148203730213962,33776.71,INR,APPROVED,DEBIT,NETBANKING,DEV_8434,235.253.15.144,-33.6725,148.6739,CA,MER502637,5311,Department Stores,HIGH,MIN_KYC,842
T0004659,2025-09-28T10:01:00Z,U0129,4766189354322414,12496.33,INR,DECLINED,DEBIT,UPI,DEV_9387,52.248.255.185,60.3896,24.6551,AE,MER122654,6011,ATM,HIGH,MIN_KYC,95
T0004660,2025-08-27T19:15:00Z,U0201,4355954051935009,67732.85,INR,DECLINED,CREDIT,CARD,DEV_8377,213.93.147.165,12.5471,30.4512,IN,MER598974,5732,Electronics Stores,LOW,MIN_KYC,992
T0004661,2025-10-18T05:24:00Z,U0266,4219657604719540,31564.87,INR,APPROVED,CREDIT,NETBANKING,DEV_1178,252.9.147.45,-15.3681,-62.9657,SG,MER609667,5411,Grocery Stores,LOW,MIN_KYC,98
T0004662,2025-10-28T10:14:00Z,U0228,4255050817150632,82673.05,INR,APPROVED,CREDIT,CARD,DEV_6752,136.79.227.92,-67.0903,101.9941,CA,MER950573,4111,Local Transportation,MEDIUM,MIN_KYC,604
T0004663,2025-09-21T09:38:00Z,U0019,4621561582118481,6907.53,INR,DECLINED,DEBIT,CARD,DEV_1116,99.244.111.70,-50.0481,-161.6657,CA,MER522812,6011,ATM,LOW,MIN_KYC,666
T0004664,2025-09-29T19:57:00Z,U0013,4000044137808871,12720.5,INR,APPROVED,CREDIT,CARD,DEV_7290,106.4.153.248,-25.3412,154.8535,AE,MER854423,4111,Local Transportation,LOW,FULL_KYC,811
T0004665,2025-09-28T17:38:00Z,U0136,4673023591632244,6317.96,INR,APPROVED,DEBIT,UPI,DEV_1837,86.97.72.186,46.3039,36.8245,SG,MER645528,5311,Department Stores,LOW,MIN_KYC,1051
T0004666,2025-08-06T20:29:00Z,U0112,4962744600845747,15579.01,INR,DECLINED,CREDIT,UPI,DEV_9201,103.165.109.199,38.439,-38.7439,US,MER280827,5311,Department Stores,LOW,MIN_KYC,94
T0004667,2025-08-14T21:00:00Z,U0286,4551739641079747,88464.99,INR,APPROVED,CREDIT,UPI,DEV_8574,213.109.108.88,3.7373,115.2315,AU,MER628045,6011,ATM,HIGH,MIN_KYC,961
T0004668,2025-10-12T18:38:00Z,U0074,4778888242223336,33901.19,INR,DECLINED,DEBIT,UPI,DEV_3292,71.161.228.84,-45.5995,-150.1679,AU,MER188365,6011,ATM,MEDIUM,MIN_KYC,850
T0004669,2025-08-28T09:24:00Z,U0087,4261598038785669,47557.99,INR,APPROVED,DEBIT,CARD,DEV_3488,96.107.239.120,-56.9594,82.184,UK,MER467462,4814,Telecom Services,HIGH,FULL_KYC,200
T0004670,2025-08-05T15:23:00Z,U0181,4608782132627565,47290.0,INR,APPROVED,DEBIT,UPI,DEV_8693,28.220.193.50,-2.6144,-55.3252,AE,MER854312,4814,Telecom Services,MEDIUM,MIN_KYC,665
T0004671,2025-08-26T02:25:00Z,U0083,4210262739094202,41640.43,INR,APPROVED,CREDIT,UPI,DEV_2462,207.62.66.89,7.6345,-66.4838,AE,MER425312,5732,Electronics Stores,HIGH,MIN_KYC,621
